TileID,Cross,Rod,Cassette,Frame,RecruitID,UniqueID,Location,TimePoint,Date,Size
1104,FF,3,2,1,1,1104_1,Face,4,27/01/2021,NA
1017,FF,4,2,1,1,1017_1,Face,4,27/01/2021,NA
1198,FF,4,2,1,1,1198_1,Top,4,27/01/2021,105.606
1170,FF,4,2,1,1,1170_1,Top,4,27/01/2021,NA
1170,FF,4,2,1,2,1170_2,Top,4,27/01/2021,32.065
1308,FS,5,3,1,1,1308_1,Top,4,27/01/2021,697.112
1272,FS,5,3,1,2,1272_2,Face,4,27/01/2021,2.294
1474,SF,5,3,1,1,1474_1,Face,4,27/01/2021,NA
1738,SS,5,3,1,1,1738_1,Top,4,27/01/2021,73.346
1738,SS,5,3,1,2,1738_2,Top,4,27/01/2021,609.526
1738,SS,5,3,1,3,1738_3,Face,4,27/01/2021,73.079
1254,FS,5,3,1,6,1254_6,Side,4,27/01/2021,NA
1124,FF,6,3,1,1,1124_1,Side,4,27/01/2021,NA
1124,FF,6,3,1,2,1124_2,Side,4,27/01/2021,NA
1124,FF,6,3,1,3,1124_3,Side,4,27/01/2021,NA
1124,FF,6,3,1,4,1124_4,Side,4,27/01/2021,0.925
1124,FF,6,3,1,5,1124_5,Side,4,27/01/2021,NA
1124,FF,6,3,1,6,1124_6,Side,4,27/01/2021,NA
1124,FF,6,3,1,7,1124_7,Side,4,27/01/2021,NA
1676,SS,7,4,1,1,1676_1,Top,4,27/01/2021,215.494
1676,SS,7,4,1,2,1676_2,Face,4,27/01/2021,41.081
1676,SS,7,4,1,3,1676_3,Face,4,27/01/2021,25.708
1676,SS,7,4,1,4,1676_4,Face,4,27/01/2021,135.202
1676,SS,7,4,1,5,1676_5,Face,4,27/01/2021,92.147
1660,SS,7,4,1,1,1660_1,Side,4,27/01/2021,7.686
1660,SS,7,4,1,2,1660_2,Side,4,27/01/2021,32.405
1660,SS,7,4,1,3,1660_3,Side,4,27/01/2021,21.31
1660,SS,7,4,1,4,1660_4,Side,4,27/01/2021,NA
1374,FS,7,4,1,1,1374_1,Face,4,27/01/2021,NA
1106,FF,8,4,1,1,1106_1,Side,4,27/01/2021,NA
1419,SF,8,4,1,1,1419_1,Side,4,27/01/2021,11.322
1267,FS,9,5,1,1,1267_1,Face,4,27/01/2021,NA
1045,FF,9,5,1,1,1045_1,Side,4,27/01/2021,41.875
1045,FF,9,5,1,2,1045_2,Face,4,27/01/2021,NA
1715,SS,9,5,1,1,1715_1,Face,4,27/01/2021,108.183
1715,SS,9,5,1,2,1715_2,Face,4,27/01/2021,110.645
1715,SS,9,5,1,4,1715_4,Side,4,27/01/2021,NA
1468,SF,9,5,1,1,1468_1,Side,4,27/01/2021,NA
1663,SS,10,5,1,1,1663_1,Side,4,27/01/2021,NA
1780,SS,10,5,1,1,1780_1,Side,4,27/01/2021,NA
1235,FS,11,6,1,1,1235_1,Face,4,27/01/2021,7.795
1235,FS,11,6,1,2,1235_2,Face,4,27/01/2021,48.198
1235,FS,11,6,1,3,1235_3,Face,4,27/01/2021,11.453
1421,SF,11,6,1,1,1421_1,Face,4,27/01/2021,6.739
1321,FS,11,6,1,2,1321_2,Side,4,27/01/2021,NA
1321,FS,11,6,1,4,1321_4,Side,4,27/01/2021,NA
1134,FF,12,6,1,1,1134_1,Side,4,27/01/2021,7.07
1338,FS,12,6,1,1,1338_1,Face,4,27/01/2021,NA
1338,FS,12,6,1,2,1338_2,Face,4,27/01/2021,NA
3709,SS,12,6,1,2,3709_2,Face,4,27/01/2021,NA
3709,SS,12,6,1,2,3709_2,Face,4,27/01/2021,NA
1769,SS,13,7,1,1,1769_1,Side,4,27/01/2021,31.041
1769,SS,13,7,1,2,1769_2,Side,4,27/01/2021,14.8
1105,FF,13,7,1,1,1105_1,Face,4,27/01/2021,NA
1320,FS,14,7,1,1,1320_1,Face,4,27/01/2021,NA
1320,FS,14,7,1,2,1320_2,Face,4,27/01/2021,NA
1320,FS,14,7,1,3,1320_3,Face,4,27/01/2021,NA
1320,FS,14,7,1,4,1320_4,Face,4,27/01/2021,NA
1320,FS,14,7,1,5,1320_5,Face,4,27/01/2021,NA
1369,FS,14,7,1,1,1369_1,Side,4,27/01/2021,NA
1098,FF,15,8,1,1,1098_1,Side,4,27/01/2021,78.279
1098,FF,15,8,1,3,1098_3,Side,4,27/01/2021,130.631
1098,FF,15,8,1,4,1098_4,Side,4,27/01/2021,45.016
1098,FF,15,8,1,5,1098_5,Side,4,27/01/2021,NA
1098,FF,15,8,1,7,1098_7,Side,4,27/01/2021,NA
1098,FF,15,8,1,9,1098_9,Side,4,27/01/2021,2.514
1098,FF,15,8,1,10,1098_10,Side,4,27/01/2021,5.969
1624,SS,15,8,1,1,1624_1,Face,4,27/01/2021,NA
1058,FF,15,8,1,1,1058_1,Side,4,27/01/2021,NA
1058,FF,15,8,1,2,1058_2,Side,4,27/01/2021,NA
1058,FF,15,8,1,3,1058_3,Side,4,27/01/2021,NA
1058,FF,15,8,1,4,1058_4,Side,4,27/01/2021,NA
1385,FS,15,8,1,1,1385_1,Face,4,27/01/2021,47.112
1651,SS,17,9,2,1,1651_1,Side,4,27/01/2021,3.129
1651,SS,17,9,2,2,1651_2,Side,4,27/01/2021,NA
1651,SS,17,9,2,3,1651_3,Side,4,27/01/2021,NA
1018,FF,17,9,2,1,1018_1,Face,4,27/01/2021,NA
1377,FS,18,9,2,1,1377_1,Side,4,27/01/2021,1.156
1305,FS,18,9,2,1,1305_1,Side,4,27/01/2021,312.052
1305,FS,18,9,2,2,1305_2,Side,4,27/01/2021,45.95
1305,FS,18,9,2,3,1305_3,Face,4,27/01/2021,NA
1151,FF,18,9,2,1,1151_1,Side,4,27/01/2021,NA
1362,FS,19,10,2,1,1362_1,Side,4,27/01/2021,NA
1044,FF,19,10,2,1,1044_1,Side,4,27/01/2021,14.987
1139,FF,20,10,2,1,1139_1,Face,4,27/01/2021,9.293
1665,SS,21,11,2,1,1665_1,Side,4,27/01/2021,1130.771
1665,SS,21,11,2,2,1665_2,Side,4,27/01/2021,194.168
1665,SS,21,11,2,3,1665_3,Side,4,27/01/2021,NA
1401,SF,21,11,2,1,1401_1,Side,4,27/01/2021,23.105
1705,SS,21,11,2,1,1705_1,Side,4,27/01/2021,NA
1705,SS,21,11,2,2,1705_2,Side,4,27/01/2021,38.042
1705,SS,21,11,2,3,1705_3,Side,4,27/01/2021,NA
1705,SS,21,11,2,4,1705_4,Side,4,27/01/2021,NA
1705,SS,21,11,2,5,1705_5,Face,4,27/01/2021,NA
1705,SS,21,11,2,7,1705_7,Face,4,27/01/2021,NA
1276,FS,21,11,2,1,1276_1,Side,4,27/01/2021,NA
1684,SS,22,11,2,1,1684_1,Face,4,27/01/2021,NA
1684,SS,22,11,2,2,1684_2,Face,4,27/01/2021,NA
1292,FS,22,11,2,1,1292_1,Side,4,27/01/2021,780.21
1233,FS,22,11,2,1,1233_1,Face,4,27/01/2021,28.779
1027,FF,22,11,2,1,1027_1,Side,4,27/01/2021,8.704
1370,FS,23,12,2,1,1370_1,Side,4,27/01/2021,NA
1370,FS,23,12,2,5,1370_5,Side,4,27/01/2021,NA
1370,FS,23,12,2,6,1370_6,Side,4,27/01/2021,NA
1370,FS,23,12,2,7,1370_7,Side,4,27/01/2021,NA
1370,FS,23,12,2,8,1370_8,Side,4,27/01/2021,NA
1446,SF,23,12,2,1,1446_1,Face,4,27/01/2021,2.772
1760,SS,23,12,2,1,1760_1,Side,4,27/01/2021,NA
1071,FF,24,12,2,1,1071_1,Side,4,27/01/2021,NA
1389,FS,25,13,2,1,1389_1,Side,4,27/01/2021,NA
1389,FS,25,13,2,2,1389_2,Side,4,27/01/2021,NA
1389,FS,25,13,2,3,1389_3,Side,4,27/01/2021,NA
1389,FS,25,13,2,4,1389_4,Face,4,27/01/2021,NA
1156,FF,25,13,2,1,1156_1,Side,4,27/01/2021,NA
3713,SS,25,13,2,1,3713_1,Side,4,27/01/2021,0.834
3302,FS,25,13,2,3,3302_3,Face,4,27/01/2021,NA
1658,SS,25,13,2,1,1658_1,Side,4,27/01/2021,130.278
1461,SF,26,13,2,1,1461_1,Face,4,27/01/2021,35.438
1461,SF,26,13,2,2,1461_2,Face,4,27/01/2021,11.362
1461,SF,26,13,2,3,1461_3,Face,4,27/01/2021,34.289
1416,SF,26,13,2,1,1416_1,Face,4,27/01/2021,NA
1416,SF,26,13,2,3,1416_3,Face,4,27/01/2021,NA
1416,SF,26,13,2,4,1416_4,Face,4,27/01/2021,NA
1247,FS,26,13,2,1,1247_1,Side,4,27/01/2021,25.325
1349,FS,27,14,2,1,1349_1,Side,4,27/01/2021,NA
1615,SS,29,15,2,1,1615_1,Side,4,27/01/2021,68.42
1437,SF,29,15,2,1,1437_1,Side,4,27/01/2021,NA
1283,FS,29,15,2,1,1283_1,Face,4,27/01/2021,239.944
1283,FS,29,15,2,3,1283_3,Face,4,27/01/2021,262.084
1283,FS,30,15,2,5,1283_5,Face,4,27/01/2021,77.794
1700,SS,30,15,2,1,1700_1,Face,4,27/01/2021,29.722
1786,SS,30,15,2,1,1786_1,Side,4,27/01/2021,NA
1786,SS,30,15,2,2,1786_2,Face,4,27/01/2021,NA
1786,SS,30,15,2,3,1786_3,Face,4,27/01/2021,NA
1786,SS,30,15,2,4,1786_4,Face,4,27/01/2021,90.378
1786,SS,30,15,2,5,1786_5,Face,4,27/01/2021,NA
1462,SF,30,15,2,1,1462_1,Face,4,27/01/2021,NA
1719,SS,30,15,2,1,1719_1,Face,4,27/01/2021,NA
1481,SF,31,16,2,1,1481_1,Side,4,27/01/2021,NA
1481,SF,31,16,2,2,1481_2,Side,4,27/01/2021,5.967
1375,FS,31,16,2,1,1375_1,Side,4,27/01/2021,NA
1375,FS,31,16,2,2,1375_2,Side,4,27/01/2021,NA
1178,FF,31,16,2,1,1178_1,Side,4,27/01/2021,NA
1136,FF,33,17,3,3,1136_3,Side,4,27/01/2021,NA
1371,FS,33,17,3,1,1371_1,Top,4,27/01/2021,13.354
1371,FS,33,17,3,2,1371_2,Top,4,27/01/2021,6.435
1371,FS,33,17,3,3,1371_3,Top,4,27/01/2021,NA
1371,FS,33,17,3,4,1371_4,Face,4,27/01/2021,23.131
1642,SS,33,17,3,1,1642_1,Face,4,27/01/2021,26.23
1616,SS,33,17,3,1,1616_1,Face,4,27/01/2021,8.337
1616,SS,33,17,3,2,1616_2,Face,4,27/01/2021,115.5
1635,SS,34,17,3,1,1635_1,Face,4,27/01/2021,52.659
3101,FF,35,18,3,1,3101_1,Face,4,27/01/2021,NA
1365,FS,35,18,3,1,1365_1,Face,4,27/01/2021,NA
1265,FS,36,18,3,1,1265_1,Face,4,27/01/2021,NA
1265,FS,36,18,3,2,1265_2,Face,4,27/01/2021,36.157
1716,SS,36,18,3,1,1716_1,Face,4,27/01/2021,NA
1716,SS,36,18,3,2,1716_2,Face,4,27/01/2021,NA
1469,SF,36,18,3,1,1469_1,Side,4,27/01/2021,13.788
1755,SS,37,19,3,1,1755_1,Face,4,27/01/2021,NA
1494,SF,38,19,3,1,1494_1,Face,4,27/01/2021,NA
1494,SF,38,19,3,2,1494_2,Face,4,27/01/2021,NA
1494,SF,38,19,3,3,1494_3,Face,4,27/01/2021,53.614
1792,SS,38,19,3,1,1792_1,Face,4,27/01/2021,NA
1614,SS,38,19,3,1,1614_1,Side,4,27/01/2021,NA
1614,SS,38,19,3,2,1614_2,Face,4,27/01/2021,NA
1614,SS,38,19,3,3,1614_3,Face,4,27/01/2021,NA
1614,SS,38,19,3,4,1614_4,Face,4,27/01/2021,NA
1614,SS,38,19,3,5,1614_5,Face,4,27/01/2021,NA
1284,FS,39,20,3,1,1284_1,Side,4,27/01/2021,5.446
1284,FS,39,20,3,2,1284_2,Side,4,27/01/2021,NA
1714,SS,40,20,3,1,1714_1,Face,4,27/01/2021,7.03
1714,SS,40,20,3,2,1714_2,Face,4,27/01/2021,2.642
1111,FF,40,20,3,3,1111_3,Side,4,27/01/2021,1.742
1111,FF,40,20,3,4,1111_4,Side,4,27/01/2021,NA
1111,FF,40,20,3,5,1111_5,Side,4,27/01/2021,6.131
1111,FF,40,20,3,6,1111_6,Side,4,27/01/2021,NA
1111,FF,40,20,3,7,1111_7,Side,4,27/01/2021,NA
1111,FF,40,20,3,8,1111_8,Side,4,27/01/2021,NA
1111,FF,40,20,3,9,1111_9,Side,4,27/01/2021,7.212
1111,FF,40,20,3,10,1111_10,Side,4,27/01/2021,NA
1111,FF,40,20,3,11,1111_11,Side,4,27/01/2021,NA
1111,FF,40,20,3,12,1111_12,Side,4,27/01/2021,41.716
1111,FF,40,20,3,13,1111_13,Side,4,27/01/2021,6.281
1111,FF,40,20,3,14,1111_14,Side,4,27/01/2021,NA
1211,FS,42,21,3,1,1211_1,Side,4,27/01/2021,243.694
1211,FS,42,21,3,3,1211_3,Face,4,27/01/2021,NA
1366,FS,42,21,3,4,1366_4,Top,4,27/01/2021,20.413
1366,FS,42,21,3,6,1366_6,Top,4,27/01/2021,NA
1366,FS,42,21,3,5,1366_5,Top,4,27/01/2021,49.526
1366,FS,42,21,3,7,1366_7,Top,4,27/01/2021,8.017
1366,FS,42,21,3,8,1366_8,Side,4,27/01/2021,NA
1259,FS,42,21,3,1,1259_1,Face,4,27/01/2021,27.198
1259,FS,42,21,3,2,1259_2,Face,4,27/01/2021,23.082
1259,FS,42,21,3,3,1259_3,Face,4,27/01/2021,NA
1168,FF,42,21,3,1,1168_1,Face,4,27/01/2021,NA
1002,FF,43,22,3,1,1002_1,Top,4,27/01/2021,196.568
1225,FS,43,22,3,1,1225_1,Face,4,27/01/2021,NA
1225,FS,43,22,3,2,1225_2,Face,4,27/01/2021,NA
3016,FF,43,22,3,1,3016_1,Face,4,27/01/2021,NA
3218,FS,44,22,3,1,3218_1,Face,4,27/01/2021,NA
3307,FS,45,23,3,1,3307_1,Side,4,27/01/2021,NA
1664,SS,45,23,3,3,1664_3,Face,4,27/01/2021,NA
1204,FS,45,23,3,1,1204_1,Face,4,27/01/2021,NA
1204,FS,45,23,3,4,1204_4,Face,4,27/01/2021,NA
1473,SF,45,23,3,1,1473_1,Face,4,27/01/2021,NA
1473,SF,45,23,3,2,1473_2,Side,4,27/01/2021,NA
1302,FS,46,23,3,1,1302_1,Side,4,27/01/2021,NA
1302,FS,46,23,3,2,1302_2,Face,4,27/01/2021,59.573
1728,SS,46,23,3,1,1728_1,Top,4,27/01/2021,98.722
1384,FS,46,23,3,1,1384_1,Top,4,27/01/2021,142.846
1322,FS,47,24,3,3,1322_3,Face,4,27/01/2021,5.853
1491,SF,47,24,3,1,1491_1,Top,4,27/01/2021,20.897
1711,SS,47,24,3,1,1711_1,Side,4,27/01/2021,NA
1711,SS,47,24,3,2,1711_2,Side,4,27/01/2021,NA
1711,SS,47,24,3,3,1711_3,Side,4,27/01/2021,NA
1711,SS,47,24,3,4,1711_4,Face,4,27/01/2021,NA
1711,SS,47,24,3,5,1711_5,Face,4,27/01/2021,NA
1711,SS,47,24,3,6,1711_6,Face,4,27/01/2021,NA
1711,SS,47,24,3,7,1711_7,Face,4,27/01/2021,NA
1711,SS,47,24,3,8,1711_8,Face,4,27/01/2021,NA
1479,SF,49,25,4,1,1479_1,Face,4,27/01/2021,43.172
1148,FF,49,25,4,1,1148_1,Side,4,27/01/2021,NA
1632,SS,49,25,4,1,1632_1,Top,4,27/01/2021,NA
1632,SS,49,25,4,2,1632_2,Top,4,27/01/2021,NA
1632,SS,49,25,4,3,1632_3,Top,4,27/01/2021,85.333
1632,SS,49,25,4,4,1632_4,Top,4,27/01/2021,203.152
1640,SS,50,25,4,1,1640_1,Top,4,27/01/2021,267.515
1445,SF,50,25,4,2,1445_2,Top,4,27/01/2021,NA
1445,SF,50,25,4,3,1445_3,Side,4,27/01/2021,NA
3022,FF,51,26,4,2,3022_2,Face,4,27/01/2021,NA
1183,FF,51,26,4,1,1183_1,Top,4,27/01/2021,945.981
1220,FS,51,26,4,1,1220_1,Top,4,27/01/2021,418.314
1220,FS,51,26,4,2,1220_2,Face,4,27/01/2021,497.508
1306,FS,52,26,4,1,1306_1,Face,4,27/01/2021,NA
1395,FS,52,26,4,2,1395_2,Side,4,27/01/2021,NA
1395,FS,52,26,4,3,1395_3,Face,4,27/01/2021,NA
3706,SS,52,26,4,1,3706_1,Top,4,27/01/2021,47.9
1490,SF,53,27,4,1,1490_1,Side,4,27/01/2021,NA
1307,FS,54,27,4,1,1307_1,Face,4,27/01/2021,NA
1488,SF,54,27,4,1,1488_1,Top,4,27/01/2021,NA
1541,SF,54,27,4,1,1541_1,Top,4,27/01/2021,260.286
1743,SS,54,27,4,1,1743_1,Top,4,27/01/2021,NA
1681,SS,55,28,4,1,1681_1,Face,4,27/01/2021,NA
1681,SS,55,28,4,2,1681_2,Face,4,27/01/2021,NA
1209,FS,55,28,4,1,1209_1,Face,4,27/01/2021,NA
1209,FS,55,28,4,2,1209_2,Face,4,27/01/2021,55.207
1487,SF,55,28,4,1,1487_1,Face,4,27/01/2021,NA
1487,SF,55,28,4,2,1487_2,Face,4,27/01/2021,NA
3620,SS,55,28,4,1,3620_1,Face,4,27/01/2021,NA
1355,FS,56,28,4,1,1355_1,Face,4,27/01/2021,NA
1214,FS,56,28,4,1,1214_1,Face,4,27/01/2021,NA
1214,FS,56,28,4,2,1214_2,Face,4,27/01/2021,NA
1214,FS,56,28,4,3,1214_3,Face,4,27/01/2021,NA
1214,FS,56,28,4,5,1214_5,Face,4,27/01/2021,NA
1214,FS,56,28,4,6,1214_6,Face,4,27/01/2021,NA
1280,FS,56,28,4,1,1280_1,Face,4,27/01/2021,NA
1386,FS,56,28,4,1,1386_1,Top,4,27/01/2021,26.206
1386,FS,56,28,4,2,1386_2,Top,4,27/01/2021,NA
1386,FS,56,28,4,3,1386_3,Face,4,27/01/2021,7.461
1343,FS,56,28,4,1,1343_1,Top,4,27/01/2021,NA
1145,FF,57,29,4,2,1145_2,Side,4,27/01/2021,NA
1145,FF,57,29,4,3,1145_3,Side,4,27/01/2021,NA
1145,FF,57,29,4,4,1145_4,Side,4,27/01/2021,NA
1101,FF,57,29,4,1,1101_1,Side,4,27/01/2021,NA
1101,FF,57,29,4,2,1101_2,Side,4,27/01/2021,NA
1101,FF,57,29,4,3,1101_3,Side,4,27/01/2021,NA
1101,FF,57,29,4,4,1101_4,Side,4,27/01/2021,NA
1101,FF,57,29,4,5,1101_5,Side,4,27/01/2021,NA
1654,SS,58,29,4,3,1654_3,Side,4,27/01/2021,NA
1654,SS,58,29,4,4,1654_4,Side,4,27/01/2021,NA
1654,SS,58,29,4,5,1654_5,Side,4,27/01/2021,NA
1309,FS,58,29,4,1,1309_1,Side,4,27/01/2021,6.86
1633,SS,58,29,4,1,1633_1,Side,4,27/01/2021,NA
1344,FS,58,29,4,2,1344_2,Side,4,27/01/2021,NA
1344,FS,58,29,4,3,1344_3,Face,4,27/01/2021,NA
1269,FS,59,30,4,1,1269_1,Face,4,27/01/2021,27.198
1269,FS,59,30,4,2,1269_2,Face,4,27/01/2021,5.488
1269,FS,59,30,4,3,1269_3,Face,4,27/01/2021,NA
1708,SS,59,30,4,2,1708_2,Side,4,27/01/2021,NA
1669,SS,59,30,4,1,1669_1,Side,4,27/01/2021,NA
1001,FF,59,30,4,1,1001_1,Side,4,27/01/2021,NA
1692,SS,60,30,4,1,1692_1,Top,4,27/01/2021,111.41
1212,FS,61,31,4,1,1212_1,Face,4,27/01/2021,NA
1065,FF,61,31,4,1,1065_1,Face,4,27/01/2021,NA
1783,SS,61,31,4,1,1783_1,Face,4,27/01/2021,139.051
1783,SS,62,31,4,2,1783_2,Face,4,27/01/2021,NA
1724,SS,62,31,4,1,1724_1,Side,4,27/01/2021,NA
1724,SS,62,31,4,2,1724_2,Side,4,27/01/2021,NA
1497,SF,62,31,4,1,1497_1,Side,4,27/01/2021,NA
1497,SF,62,31,4,2,1497_2,Side,4,27/01/2021,NA
1497,SF,62,31,4,3,1497_3,Side,4,27/01/2021,NA
1497,SF,62,31,4,4,1497_4,Face,4,27/01/2021,NA
1217,FS,62,31,4,1,1217_1,Face,4,27/01/2021,NA
1379,FS,62,31,4,1,1379_1,Side,4,27/01/2021,NA
1379,FS,62,31,4,2,1379_2,Side,4,27/01/2021,NA
1090,FF,63,32,4,1,1090_1,Face,4,27/01/2021,NA
1090,FF,63,32,4,3,1090_3,Side,4,27/01/2021,NA
1113,FF,63,32,4,1,1113_1,Face,4,27/01/2021,NA
1478,SF,63,32,4,3,1478_3,Face,4,27/01/2021,NA
1478,SF,63,32,4,5,1478_5,Face,4,27/01/2021,NA
1136,FF,33,17,3,1,1136_1,Top,10,29/07/2021,9222
1371,FS,33,17,3,3,1371_3,Top,10,29/07/2021,301
1642,SS,33,17,3,1,1642_1,Face,10,29/07/2021,641
1616,SS,33,17,3,2,1616_2,Face,10,29/07/2021,1211
1635,SS,34,17,3,1,1635_1,Face,10,29/07/2021,334.183
1469,SF,36,18,3,1,1469_1,Side,10,29/07/2021,14.365
1494,SF,38,19,3,2,1494_2,Face,10,29/07/2021,28.706
1494,SF,38,19,3,3,1494_3,Face,10,29/07/2021,175.539
1284,FS,39,20,3,1,1284_1,Side,10,29/07/2021,72.535
1111,FF,40,20,3,12,1111_12,Side,10,29/07/2021,22.865
1366,FS,42,21,3,4,1366_4,Top,10,29/07/2021,35.662
1366,FS,42,21,3,5,1366_5,Top,10,29/07/2021,113
1366,FS,42,21,3,7,1366_7,Top,10,29/07/2021,42.998
1002,FF,43,22,3,1,1002_1,Top,10,29/07/2021,633
1302,FS,46,23,3,2,1302_2,Face,10,29/07/2021,19.501
1728,SS,46,23,3,1,1728_1,Top,10,29/07/2021,2179
1384,FS,46,23,3,1,1384_1,Top,10,29/07/2021,1697
1322,FS,47,24,3,3,1322_3,Face,10,29/07/2021,19.962
1479,SF,49,25,4,1,1479_1,Face,10,29/07/2021,36.646
1632,SS,49,25,4,3,1632_3,Top,10,29/07/2021,372
1632,SS,49,25,4,4,1632_4,Top,10,29/07/2021,1455
1640,SS,50,25,4,1,1640_1,Top,10,29/07/2021,1215
1445,SF,50,25,4,2,1445_2,Top,10,29/07/2021,232
1183,FF,51,26,4,1,1183_1,Top,10,29/07/2021,8063
1220,FS,51,26,4,1,1220_1,Top,10,29/07/2021,4833
1220,FS,51,26,4,2,1220_2,Face,10,29/07/2021,4842
3706,SS,52,26,4,1,3706_1,Top,10,29/07/2021,434
1488,SF,54,27,4,1,1488_1,Top,10,29/07/2021,304
1541,SF,54,27,4,1,1541_1,Top,10,29/07/2021,653
1743,SS,54,27,4,1,1743_1,Top,10,29/07/2021,403
1344,FS,58,29,4,2,1344_2,Side,10,29/07/2021,21.683
1692,SS,60,30,4,1,1692_1,Top,10,29/07/2021,421
1783,SS,61,31,4,1,1783_1,Face,10,29/07/2021,514
